IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.236.80.110,2053,2053,true,SIN,Asia Pacific,Singapore,137,2.63
47.236.10.182,2096,2096,true,SIN,Asia Pacific,Singapore,68,2.62
47.243.42.219,2087,2087,true,HKG,Asia Pacific,Hong Kong,78,2.60
8.217.50.252,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,2.59
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,99,2.58
47.76.227.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,41,2.58
47.76.203.101,2096,2096,true,HKG,Asia Pacific,Hong Kong,43,2.57
47.236.10.182,2087,2087,true,SIN,Asia Pacific,Singapore,110,2.56
8.219.198.139,2096,2096,true,SIN,Asia Pacific,Singapore,73,2.56
47.242.155.183,2053,2053,true,HKG,Asia Pacific,Hong Kong,63,2.56
47.245.118.70,2083,2083,true,SIN,Asia Pacific,Singapore,52,2.56
47.242.157.96,2053,2053,true,HKG,Asia Pacific,Hong Kong,86,2.55
8.217.85.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,42,2.55
47.243.91.58,2087,2087,true,HKG,Asia Pacific,Hong Kong,96,2.55
47.243.26.83,2083,2083,true,HKG,Asia Pacific,Hong Kong,119,2.54
8.219.99.169,8443,8443,true,SIN,Asia Pacific,Singapore,86,2.54
8.218.22.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,2.52
8.219.235.164,2096,2096,true,SIN,Asia Pacific,Singapore,121,2.52
8.218.48.92,2053,2053,true,HKG,Asia Pacific,Hong Kong,47,2.50
47.245.126.151,2083,2083,true,SIN,Asia Pacific,Singapore,23,2.50
8.210.101.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,84,2.50
47.245.84.124,2087,2087,true,SIN,Asia Pacific,Singapore,65,2.50
47.242.171.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,100,2.49
47.250.153.57,80,443,true,SIN,Asia Pacific,Singapore,68,2.49
47.250.36.113,80,443,true,SIN,Asia Pacific,Singapore,39,2.48
47.245.102.52,2053,2053,true,SIN,Asia Pacific,Singapore,42,2.48
8.218.98.75,2053,2053,true,HKG,Asia Pacific,Hong Kong,122,2.48
47.250.147.84,80,443,true,SIN,Asia Pacific,Singapore,51,2.47
47.242.157.96,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,2.46
47.76.26.26,2083,2083,true,HKG,Asia Pacific,Hong Kong,70,2.46
47.80.2.19,443,443,true,ICN,Asia Pacific,Seoul,85,2.46
8.219.103.65,2053,2053,true,SIN,Asia Pacific,Singapore,99,2.44
8.217.121.207,2096,2096,true,HKG,Asia Pacific,Hong Kong,100,2.44
47.236.172.71,8443,8443,true,SIN,Asia Pacific,Singapore,76,2.43
47.250.153.55,80,443,true,SIN,Asia Pacific,Singapore,33,2.43
47.250.59.84,80,443,true,SIN,Asia Pacific,Singapore,48,2.43
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,2.43
8.219.51.211,2087,2087,true,SIN,Asia Pacific,Singapore,87,2.42
47.250.57.9,80,443,true,SIN,Asia Pacific,Singapore,45,2.40
47.242.234.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,98,2.40
47.80.16.240,443,443,true,ICN,Asia Pacific,Seoul,85,2.40
47.245.126.151,8443,8443,true,SIN,Asia Pacific,Singapore,37,2.39
47.243.51.171,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,2.39
8.219.210.64,8443,8443,true,SIN,Asia Pacific,Singapore,69,2.38
47.242.174.27,2087,2087,true,HKG,Asia Pacific,Hong Kong,50,2.38
47.250.12.116,80,443,true,SIN,Asia Pacific,Singapore,42,2.37
47.243.139.85,2083,2083,true,HKG,Asia Pacific,Hong Kong,58,2.37
8.218.98.75,8443,8443,true,HKG,Asia Pacific,Hong Kong,49,2.36
47.236.125.62,8443,8443,true,NRT,Asia Pacific,Tokyo,154,2.36
8.217.127.73,2096,2096,true,HKG,Asia Pacific,Hong Kong,96,2.36
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,189,2.35
47.76.77.103,2053,2053,true,HKG,Asia Pacific,Hong Kong,119,2.35
47.76.98.98,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,2.35
8.210.34.188,2096,2096,true,HKG,Asia Pacific,Hong Kong,88,2.35
8.218.243.95,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,2.34
8.217.85.14,2087,2087,true,HKG,Asia Pacific,Hong Kong,113,2.33
47.76.233.67,2096,2096,true,HKG,Asia Pacific,Hong Kong,133,2.33
8.217.91.121,2053,2053,true,HKG,Asia Pacific,Hong Kong,59,2.32
47.243.173.187,8443,8443,true,HKG,Asia Pacific,Hong Kong,50,2.32
47.242.232.14,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,2.31
47.250.47.68,80,443,true,SIN,Asia Pacific,Singapore,39,2.31
47.236.130.95,2096,2096,true,SIN,Asia Pacific,Singapore,27,2.30
47.243.67.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,80,2.30
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,7,2.30
47.76.222.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,2.28
8.219.98.13,2096,2096,true,SIN,Asia Pacific,Singapore,138,2.27
8.210.21.65,2096,2096,true,HKG,Asia Pacific,Hong Kong,51,2.26
47.76.203.101,2053,2053,true,HKG,Asia Pacific,Hong Kong,89,2.26
47.242.252.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,2.24
47.243.60.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,2.23
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,94,2.23
8.210.63.130,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,2.22
47.76.233.67,2087,2087,true,HKG,Asia Pacific,Hong Kong,126,2.21
47.245.96.80,2053,2053,true,SIN,Asia Pacific,Singapore,52,2.20
47.236.237.90,2096,2096,true,SIN,Asia Pacific,Singapore,62,2.20
47.245.86.230,2087,2087,true,SIN,Asia Pacific,Singapore,30,2.20
47.236.118.216,8443,8443,true,SIN,Asia Pacific,Singapore,114,2.19
47.236.121.23,2053,2053,true,SIN,Asia Pacific,Singapore,68,2.19
47.250.36.83,80,443,true,SIN,Asia Pacific,Singapore,38,2.18
47.245.86.230,443,443,true,SIN,Asia Pacific,Singapore,54,2.18
47.236.123.133,2087,2087,true,SIN,Asia Pacific,Singapore,76,2.17
47.76.245.164,80,443,true,SIN,Asia Pacific,Singapore,147,2.17
47.250.14.44,80,443,true,SIN,Asia Pacific,Singapore,74,2.17
8.217.145.40,8443,8443,true,HKG,Asia Pacific,Hong Kong,88,2.16
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,45,2.16
8.219.153.237,2096,2096,true,NRT,Asia Pacific,Tokyo,161,2.15
47.236.80.110,2096,2096,true,SIN,Asia Pacific,Singapore,141,2.15
8.218.146.204,2053,2053,true,HKG,Asia Pacific,Hong Kong,70,2.15
8.217.85.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,101,2.14
47.76.26.26,2053,2053,true,HKG,Asia Pacific,Hong Kong,51,2.14
47.76.204.76,2087,2087,true,HKG,Asia Pacific,Hong Kong,91,2.14
47.237.8.82,2096,2096,true,SIN,Asia Pacific,Singapore,71,2.14
47.76.251.55,443,443,true,HKG,Asia Pacific,Hong Kong,38,2.14
47.250.14.147,80,443,true,SIN,Asia Pacific,Singapore,41,2.13
47.76.26.26,8443,8443,true,HKG,Asia Pacific,Hong Kong,99,2.13
8.218.142.253,2083,2083,true,HKG,Asia Pacific,Hong Kong,75,2.12
8.219.114.201,443,443,true,SIN,Asia Pacific,Singapore,69,2.11
8.217.121.207,2087,2087,true,HKG,Asia Pacific,Hong Kong,64,2.11
8.222.179.231,2053,2053,true,SIN,Asia Pacific,Singapore,55,2.11
8.217.91.121,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,2.10
47.238.245.170,443,443,true,HKG,Asia Pacific,Hong Kong,131,2.10
8.210.174.156,2096,2096,true,HKG,Asia Pacific,Hong Kong,60,2.10
47.250.157.10,80,443,true,SIN,Asia Pacific,Singapore,73,2.09
8.219.126.240,2083,2083,true,SIN,Asia Pacific,Singapore,126,2.09
8.219.198.139,2053,2053,true,SIN,Asia Pacific,Singapore,44,2.09
47.76.227.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,116,2.09
47.242.171.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,50,2.06
47.76.251.55,443,443,true,HKG,Asia Pacific,Hong Kong,113,2.06
8.219.42.72,2087,2087,true,SIN,Asia Pacific,Singapore,94,2.05
47.242.155.183,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,2.05
47.243.51.171,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,2.05
47.245.84.124,2096,2096,true,SIN,Asia Pacific,Singapore,57,2.04
8.218.65.171,2096,2096,true,HKG,Asia Pacific,Hong Kong,108,2.04
8.219.237.250,2087,2087,true,SIN,Asia Pacific,Singapore,59,2.03
47.76.222.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,52,2.03
47.236.232.148,8443,8443,true,SIN,Asia Pacific,Singapore,99,2.03
47.245.102.52,2083,2083,true,SIN,Asia Pacific,Singapore,59,2.02
8.219.4.122,8443,8443,true,SIN,Asia Pacific,Singapore,20,2.02
47.242.174.27,8443,8443,true,HKG,Asia Pacific,Hong Kong,59,2.01
8.219.198.139,2053,2053,true,SIN,Asia Pacific,Singapore,68,2.00
47.250.157.38,80,443,true,SIN,Asia Pacific,Singapore,77,2.00
47.76.233.67,2053,2053,true,HKG,Asia Pacific,Hong Kong,69,2.00
8.210.207.214,2096,2096,true,HKG,Asia Pacific,Hong Kong,61,1.99
8.218.53.110,8443,8443,true,HKG,Asia Pacific,Hong Kong,40,1.99
47.250.50.53,80,443,true,SIN,Asia Pacific,Singapore,69,1.99
8.218.53.110,2087,2087,true,HKG,Asia Pacific,Hong Kong,56,1.99
47.243.27.217,2087,2087,true,HKG,Asia Pacific,Hong Kong,82,1.99
8.219.126.240,2053,2053,true,SIN,Asia Pacific,Singapore,109,1.99
47.243.234.9,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,1.97
47.243.203.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,76,1.97
47.76.159.146,2053,2053,true,HKG,Asia Pacific,Hong Kong,107,1.96
47.245.96.80,2087,2087,true,SIN,Asia Pacific,Singapore,68,1.96
47.238.131.39,443,443,true,HKG,Asia Pacific,Hong Kong,48,1.96
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,186,1.95
8.220.195.140,443,443,true,ICN,Asia Pacific,Seoul,71,1.95
47.242.234.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,105,1.93
47.76.26.26,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,1.92
47.242.183.7,2083,2083,true,HKG,Asia Pacific,Hong Kong,148,1.91
8.219.124.227,2087,2087,true,SIN,Asia Pacific,Singapore,90,1.91
47.250.12.116,80,443,true,SIN,Asia Pacific,Singapore,75,1.91
47.243.26.83,2053,2053,true,HKG,Asia Pacific,Hong Kong,112,1.91
47.236.254.120,2087,2087,true,SIN,Asia Pacific,Singapore,77,1.90
47.243.173.187,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,1.90
47.250.152.116,80,443,true,SIN,Asia Pacific,Singapore,45,1.90
47.250.57.9,80,443,true,SIN,Asia Pacific,Singapore,80,1.90
47.242.174.27,2083,2083,true,HKG,Asia Pacific,Hong Kong,158,1.90
47.242.202.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,65,1.89
47.242.155.183,8443,8443,true,HKG,Asia Pacific,Hong Kong,135,1.88
47.236.164.215,2083,2083,true,SIN,Asia Pacific,Singapore,72,1.86
8.218.98.75,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,1.84
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,160,1.84
8.219.106.156,443,443,true,SIN,Asia Pacific,Singapore,115,1.83
8.210.66.190,2053,2053,true,HKG,Asia Pacific,Hong Kong,143,1.83
8.218.8.142,2096,2096,true,HKG,Asia Pacific,Hong Kong,55,1.83
47.76.233.67,2087,2087,true,HKG,Asia Pacific,Hong Kong,46,1.82
47.243.183.127,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,1.82
47.237.14.220,2053,2053,true,SIN,Asia Pacific,Singapore,69,1.81
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,1.81
47.236.164.215,8443,8443,true,SIN,Asia Pacific,Singapore,73,1.81
47.243.42.219,2053,2053,true,HKG,Asia Pacific,Hong Kong,125,1.81
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,102,1.81
47.250.36.113,80,443,true,SIN,Asia Pacific,Singapore,44,1.81
47.250.40.144,80,443,true,SIN,Asia Pacific,Singapore,70,1.81
47.250.13.77,80,443,true,SIN,Asia Pacific,Singapore,58,1.79
8.217.127.73,8443,8443,true,HKG,Asia Pacific,Hong Kong,118,1.79
8.217.145.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,1.78
47.250.40.144,80,443,true,SIN,Asia Pacific,Singapore,66,1.77
47.76.233.67,2053,2053,true,HKG,Asia Pacific,Hong Kong,102,1.77
47.76.245.164,80,443,true,SIN,Asia Pacific,Singapore,123,1.76
8.219.66.156,8443,8443,true,NRT,Asia Pacific,Tokyo,195,1.75
8.218.98.75,2083,2083,true,HKG,Asia Pacific,Hong Kong,46,1.75
47.242.157.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,104,1.73
47.76.178.146,2096,2096,true,HKG,Asia Pacific,Hong Kong,46,1.73
8.219.237.250,2083,2083,true,SIN,Asia Pacific,Singapore,108,1.71
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,77,1.69
47.250.59.31,80,443,true,SIN,Asia Pacific,Singapore,56,1.69
8.219.97.50,2087,2087,true,SIN,Asia Pacific,Singapore,130,1.69
8.218.126.53,2053,2053,true,HKG,Asia Pacific,Hong Kong,114,1.68
8.219.99.169,2096,2096,true,SIN,Asia Pacific,Singapore,58,1.67
47.243.107.148,2096,2096,true,HKG,Asia Pacific,Hong Kong,38,1.67
47.243.26.83,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,1.67
47.250.157.19,80,443,true,SIN,Asia Pacific,Singapore,58,1.66
47.76.80.72,8443,8443,true,HKG,Asia Pacific,Hong Kong,111,1.64
8.217.127.73,2083,2083,true,HKG,Asia Pacific,Hong Kong,45,1.63
47.250.13.77,80,443,true,SIN,Asia Pacific,Singapore,69,1.62
47.250.159.36,80,443,true,SIN,Asia Pacific,Singapore,42,1.60
8.219.114.201,2087,2087,true,SIN,Asia Pacific,Singapore,84,1.60
47.242.202.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,85,1.59
47.242.157.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,38,1.58
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,1.58
47.236.202.91,2087,2087,true,SIN,Asia Pacific,Singapore,80,1.58
8.218.174.118,2087,2087,true,HKG,Asia Pacific,Hong Kong,106,1.57
8.210.9.129,2096,2096,true,HKG,Asia Pacific,Hong Kong,70,1.57
8.210.101.157,2087,2087,true,HKG,Asia Pacific,Hong Kong,101,1.57
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,89,1.56
47.236.169.141,8443,8443,true,SIN,Asia Pacific,Singapore,52,1.55
8.217.72.0,2083,2083,true,HKG,Asia Pacific,Hong Kong,40,1.55
8.218.65.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,43,1.55
8.219.248.47,2083,2083,true,SIN,Asia Pacific,Singapore,70,1.55
8.219.237.250,2053,2053,true,SIN,Asia Pacific,Singapore,87,1.55
8.219.240.160,2087,2087,true,SIN,Asia Pacific,Singapore,93,1.55
8.219.97.50,8443,8443,true,SIN,Asia Pacific,Singapore,48,1.54
47.243.5.154,2083,2083,true,HKG,Asia Pacific,Hong Kong,42,1.54
8.222.137.192,2096,2096,true,SIN,Asia Pacific,Singapore,18,1.53
47.236.202.91,2053,2053,true,SIN,Asia Pacific,Singapore,128,1.53
47.242.171.94,2053,2053,true,HKG,Asia Pacific,Hong Kong,123,1.52
47.76.26.26,8443,8443,true,HKG,Asia Pacific,Hong Kong,53,1.52
47.245.102.52,2096,2096,true,SIN,Asia Pacific,Singapore,77,1.52
8.219.240.160,443,443,true,SIN,Asia Pacific,Singapore,58,1.52
47.242.183.7,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,1.51
8.218.85.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,103,1.50
8.217.127.73,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,1.50
8.217.147.230,2096,2096,true,HKG,Asia Pacific,Hong Kong,82,1.50
47.76.29.115,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,1.50
8.217.85.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,167,1.49
47.243.203.119,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,1.49
8.219.103.65,2087,2087,true,SIN,Asia Pacific,Singapore,59,1.49
8.218.222.36,8443,8443,true,HKG,Asia Pacific,Hong Kong,72,1.49
8.219.114.201,443,443,true,SIN,Asia Pacific,Singapore,138,1.49
47.242.157.96,2053,2053,true,HKG,Asia Pacific,Hong Kong,46,1.48
47.76.26.26,2053,2053,true,HKG,Asia Pacific,Hong Kong,102,1.48
8.219.98.13,8443,8443,true,SIN,Asia Pacific,Singapore,93,1.47
47.250.44.26,80,443,true,SIN,Asia Pacific,Singapore,67,1.46
47.242.155.183,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,1.44
47.245.118.70,2087,2087,true,SIN,Asia Pacific,Singapore,58,1.41
8.219.6.150,2087,2087,true,SIN,Asia Pacific,Singapore,30,1.40
47.242.232.14,8443,8443,true,HKG,Asia Pacific,Hong Kong,125,1.40
47.236.125.62,2096,2096,true,NRT,Asia Pacific,Tokyo,173,1.39
47.250.152.215,80,443,true,SIN,Asia Pacific,Singapore,83,1.37
47.242.176.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,74,1.37
47.245.105.224,2096,2096,true,SIN,Asia Pacific,Singapore,55,1.36
8.210.48.107,8443,8443,true,HKG,Asia Pacific,Hong Kong,51,1.35
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,44,1.34
47.242.171.94,2083,2083,true,HKG,Asia Pacific,Hong Kong,44,1.34
47.250.48.185,80,443,true,SIN,Asia Pacific,Singapore,61,1.34
47.242.232.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,71,1.33
8.217.147.230,2083,2083,true,HKG,Asia Pacific,Hong Kong,68,1.32
47.76.178.146,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,1.32
8.219.111.147,8443,8443,true,SIN,Asia Pacific,Singapore,105,1.30
47.236.80.110,8443,8443,true,SIN,Asia Pacific,Singapore,39,1.29
8.218.48.92,2087,2087,true,HKG,Asia Pacific,Hong Kong,35,1.29
47.250.150.193,80,443,true,SIN,Asia Pacific,Singapore,44,1.29
8.218.53.110,2083,2083,true,HKG,Asia Pacific,Hong Kong,82,1.26
47.76.26.26,2087,2087,true,HKG,Asia Pacific,Hong Kong,99,1.26
47.242.171.94,2087,2087,true,HKG,Asia Pacific,Hong Kong,62,1.25
8.210.85.222,2087,2087,true,HKG,Asia Pacific,Hong Kong,41,1.24
8.217.49.34,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,1.24
8.217.121.207,2087,2087,true,HKG,Asia Pacific,Hong Kong,77,1.24
47.250.44.26,80,443,true,SIN,Asia Pacific,Singapore,84,1.23
8.219.66.156,2096,2096,true,NRT,Asia Pacific,Tokyo,196,1.22
47.250.40.246,80,443,true,SIN,Asia Pacific,Singapore,77,1.20
47.250.36.83,80,443,true,SIN,Asia Pacific,Singapore,55,1.20
47.76.227.128,2087,2087,true,HKG,Asia Pacific,Hong Kong,52,1.19
8.219.83.201,8443,8443,true,SIN,Asia Pacific,Singapore,96,1.19
8.217.149.28,2083,2083,true,HKG,Asia Pacific,Hong Kong,69,1.19
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,117,1.17
47.76.26.26,2096,2096,true,HKG,Asia Pacific,Hong Kong,110,1.17
47.76.26.26,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,1.16
8.210.39.96,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,1.16
8.217.127.73,2053,2053,true,HKG,Asia Pacific,Hong Kong,116,1.16
47.76.203.101,2083,2083,true,HKG,Asia Pacific,Hong Kong,47,1.16
47.76.98.98,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,1.14
8.218.85.128,2096,2096,true,HKG,Asia Pacific,Hong Kong,68,1.14
47.76.98.98,2053,2053,true,HKG,Asia Pacific,Hong Kong,88,1.13
47.76.29.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,1.13
47.243.90.180,2083,2083,true,HKG,Asia Pacific,Hong Kong,57,1.13
47.242.176.237,2053,2053,true,HKG,Asia Pacific,Hong Kong,85,1.13
8.217.54.204,80,443,true,SIN,Asia Pacific,Singapore,53,1.11
47.76.203.101,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,1.11
47.76.227.40,2083,2083,true,HKG,Asia Pacific,Hong Kong,130,1.10
8.219.114.201,2053,2053,true,SIN,Asia Pacific,Singapore,101,1.10
47.76.254.36,80,443,true,SIN,Asia Pacific,Singapore,67,1.09
47.245.86.230,2096,2096,true,SIN,Asia Pacific,Singapore,59,1.08
47.250.11.137,80,443,true,SIN,Asia Pacific,Singapore,49,1.08
8.218.65.237,443,443,true,HKG,Asia Pacific,Hong Kong,52,1.07
47.250.57.49,80,443,true,SIN,Asia Pacific,Singapore,57,1.07
47.250.153.57,80,443,true,SIN,Asia Pacific,Singapore,70,1.06
8.218.48.92,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,1.06
47.76.214.139,2087,2087,true,HKG,Asia Pacific,Hong Kong,66,1.06
8.217.149.28,2087,2087,true,HKG,Asia Pacific,Hong Kong,104,1.05
47.250.49.148,80,443,true,SIN,Asia Pacific,Singapore,45,1.05
47.236.75.152,8443,8443,true,SIN,Asia Pacific,Singapore,82,1.03
47.76.227.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,46,1.03
8.218.85.128,2083,2083,true,HKG,Asia Pacific,Hong Kong,78,1.03
8.219.66.156,2087,2087,true,NRT,Asia Pacific,Tokyo,175,1.03
47.250.57.49,80,443,true,SIN,Asia Pacific,Singapore,39,1.02
47.236.83.239,8443,8443,true,SIN,Asia Pacific,Singapore,102,1.02
47.237.100.206,2096,2096,true,SIN,Asia Pacific,Singapore,95,1.02
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,27,1.01
8.218.136.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,1.00
8.219.237.250,443,443,true,SIN,Asia Pacific,Singapore,76,1.00
47.245.86.230,443,443,true,SIN,Asia Pacific,Singapore,73,0.99
47.76.222.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,39,0.98
47.245.118.70,2083,2083,true,SIN,Asia Pacific,Singapore,58,0.98
47.250.153.55,80,443,true,SIN,Asia Pacific,Singapore,52,0.98
47.250.155.240,80,443,true,SIN,Asia Pacific,Singapore,113,0.96
47.236.202.91,2083,2083,true,SIN,Asia Pacific,Singapore,64,0.96
47.250.48.185,80,443,true,SIN,Asia Pacific,Singapore,66,0.95
8.217.49.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,78,0.95
8.217.121.207,2053,2053,true,HKG,Asia Pacific,Hong Kong,114,0.95
47.242.232.14,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,0.94
47.236.168.17,2053,2053,true,SIN,Asia Pacific,Singapore,90,0.94
47.76.225.255,2096,2096,true,HKG,Asia Pacific,Hong Kong,69,0.93
47.243.107.148,8443,8443,true,HKG,Asia Pacific,Hong Kong,174,0.91
47.250.152.215,80,443,true,SIN,Asia Pacific,Singapore,73,0.91
47.243.42.219,8443,8443,true,HKG,Asia Pacific,Hong Kong,63,0.90
47.250.11.137,80,443,true,SIN,Asia Pacific,Singapore,70,0.89
47.76.98.98,2096,2096,true,HKG,Asia Pacific,Hong Kong,87,0.89
47.76.98.98,8443,8443,true,HKG,Asia Pacific,Hong Kong,83,0.89
47.245.102.52,2053,2053,true,SIN,Asia Pacific,Singapore,42,0.89
8.217.85.14,2053,2053,true,HKG,Asia Pacific,Hong Kong,65,0.87
47.245.96.80,2083,2083,true,SIN,Asia Pacific,Singapore,81,0.86
47.236.130.95,2083,2083,true,SIN,Asia Pacific,Singapore,85,0.86
8.218.136.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,71,0.85
47.243.70.186,2053,2053,true,HKG,Asia Pacific,Hong Kong,42,0.85
47.237.8.82,8443,8443,true,SIN,Asia Pacific,Singapore,87,0.84
47.76.178.146,2053,2053,true,HKG,Asia Pacific,Hong Kong,86,0.83
47.250.151.56,80,443,true,SIN,Asia Pacific,Singapore,53,0.83
47.76.225.255,2053,2053,true,HKG,Asia Pacific,Hong Kong,47,0.82
47.242.157.96,2083,2083,true,HKG,Asia Pacific,Hong Kong,50,0.82
47.250.147.41,80,443,true,SIN,Asia Pacific,Singapore,67,0.77
8.219.66.156,2083,2083,true,NRT,Asia Pacific,Tokyo,228,0.76
47.250.151.56,80,443,true,SIN,Asia Pacific,Singapore,73,0.76
47.250.155.74,80,443,true,SIN,Asia Pacific,Singapore,55,0.75
47.250.149.42,80,443,true,SIN,Asia Pacific,Singapore,59,0.75
47.76.214.139,8443,8443,true,HKG,Asia Pacific,Hong Kong,48,0.75
8.218.85.128,8443,8443,true,HKG,Asia Pacific,Hong Kong,85,0.74
47.250.176.68,80,443,true,SIN,Asia Pacific,Singapore,23,0.74
47.245.84.124,2096,2096,true,SIN,Asia Pacific,Singapore,35,0.73
47.250.155.143,80,443,true,SIN,Asia Pacific,Singapore,109,0.72
47.76.222.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,68,0.71
8.218.126.53,2096,2096,true,HKG,Asia Pacific,Hong Kong,185,0.69
47.243.60.150,2096,2096,true,HKG,Asia Pacific,Hong Kong,57,0.69
47.236.202.91,8443,8443,true,SIN,Asia Pacific,Singapore,55,0.68
47.76.227.128,2053,2053,true,HKG,Asia Pacific,Hong Kong,40,0.68
47.76.222.57,2083,2083,true,HKG,Asia Pacific,Hong Kong,62,0.67
8.217.145.40,2087,2087,true,HKG,Asia Pacific,Hong Kong,60,0.67
8.217.50.252,2096,2096,true,HKG,Asia Pacific,Hong Kong,67,0.65
47.76.225.255,2096,2096,true,HKG,Asia Pacific,Hong Kong,42,0.64
47.76.203.101,2087,2087,true,HKG,Asia Pacific,Hong Kong,54,0.64
47.250.57.45,80,443,true,SIN,Asia Pacific,Singapore,40,0.63
8.219.66.156,2053,2053,true,NRT,Asia Pacific,Tokyo,202,0.62
47.245.105.224,2083,2083,true,SIN,Asia Pacific,Singapore,56,0.60
47.250.59.84,80,443,true,SIN,Asia Pacific,Singapore,59,0.59
47.76.204.76,2096,2096,true,HKG,Asia Pacific,Hong Kong,63,0.59
47.243.27.217,2087,2087,true,HKG,Asia Pacific,Hong Kong,98,0.56
47.236.202.91,2053,2053,true,SIN,Asia Pacific,Singapore,79,0.56
47.76.222.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,63,0.56
8.217.145.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,0.54
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,107,0.54
47.76.225.255,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,0.52
